Carpeta;Nombre del archivo;Planta;Enfermedad Inglés;Saludable;Planta_Estado;Planta Español;Planta_Estado_Español;Nombre traducido por GPT;Nombre Coloquial en Colombia;Nombre Coloquial en TV
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (7).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (14).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (108).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (43).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (6).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (29).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (38).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (124).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (80).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_67_cauliflower_Downy Mildew. (143).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_53_cauliflower_Downy Mildew. (135).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (96).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (79).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_9_cauliflower_Downy Mildew. (20).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (14).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_70_cauliflower_Downy Mildew. (74).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (132).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (145).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_68_cauliflower_Downy Mildew. (143).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_80_cauliflower_Downy Mildew. (35).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (59).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_111_cauliflower_Downy Mildew. (8).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (112).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (16).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_103_cauliflower_Downy Mildew. (70).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (104).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (18).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_55_cauliflower_Downy Mildew. (2).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_95_cauliflower_Downy Mildew. (6).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (128).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (34).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_106_cauliflower_Downy Mildew. (24).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_29_cauliflower_Downy Mildew. (14).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (63).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_37_cauliflower_Downy Mildew. (46).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_82_cauliflower_Downy Mildew. (100).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (75).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (5).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (22).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (23).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_25_cauliflower_Downy Mildew. (132).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (74).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (1).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (62).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_43_cauliflower_Downy Mildew. (21).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (35).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_60_cauliflower_Downy Mildew. (67).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (129).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_32_cauliflower_Downy Mildew. (44).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (12).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (19).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_77_cauliflower_Downy Mildew. (48).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_93_cauliflower_Downy Mildew. (6).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (105).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (113).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (58).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_20_cauliflower_Downy Mildew. (87).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (144).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (133).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_116_cauliflower_Downy Mildew. (37).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (97).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (78).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_17_cauliflower_Downy Mildew. (115).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (10).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (81).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (125).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (39).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_41_cauliflower_Downy Mildew. (23).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (7).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (42).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_118_cauliflower_Downy Mildew. (75).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (3).jpeg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (109).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_46_cauliflower_Downy Mildew. (38).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_48_cauliflower_Downy Mildew. (141).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (15).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_5_cauliflower_Downy Mildew. (118).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;aug_81_cauliflower_Downy Mildew. (100).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Cauliflower__downy_mildew;cauliflower_Downy Mildew. (54).jpg;Cauliflower;downy_mildew;No;Cauliflower_sick;Coliflor;Coliflor_Enferma;Mildiú velloso de la coliflor;Moho azu;Moho
Tomato__Septoria_leaf_spot;1dba882a-8d8b-4f5e-a6d4-18f6c58534b3___Matt.S_CG 6782.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;97f800c6-092e-4983-abea-c02c1c64970e___Matt.S_CG 0710.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;9580a3c7-f614-4f5c-b660-8b9525865917___Keller.St_CG 1858.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;32839ce2-35bd-4352-9d5d-1c4c6713cd9b___JR_Sept.L.S 8405.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;32f83811-fa53-479e-86de-057cd79d7eba___Matt.S_CG 2758.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;80ec9d60-0f20-4c02-8d63-76108e90bc14___JR_Sept.L.S 8525.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;357efcd2-3749-4a29-9822-9edaec270674___Matt.S_CG 0927.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;54cf4681-e4b4-4a9d-9c7b-0745c8dae7a1___Matt.S_CG 1100.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;546a14dd-fe94-4651-82bb-012f6fbf53a7___Matt.S_CG 6675.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;78db5bcd-4272-465a-a9e5-9d6e4284dbbd___Matt.S_CG 2665.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;c4a7c2db-f42f-4fb7-a833-9ef575e9aa8e___Keller.St_CG 1803.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;ea5c98f5-2df4-4018-a538-cefa58bec252___Keller.St_CG 1819.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;5535ef29-cb2d-4a0d-a16c-d0c2ed296b3a___Matt.S_CG 0766.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;dba28341-c2bb-4c7f-a15b-8fac8f38e00b___JR_Sept.L.S 8371.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;35624b1d-4848-4ccc-8554-76cc8f37fb34___JR_Sept.L.S 2599.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;0df95a30-e5bd-4fec-8271-c2de4e79a7e7___Keller.St_CG 1978.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;c94d284d-8bc7-42ac-a1d0-392f622d5d59___JR_Sept.L.S 8499.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;c14b6d69-3c57-417a-aad6-bfc540af2007___Matt.S_CG 0764.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;50cb3118-d96b-4805-b975-99a443575a64___Matt.S_CG 7409.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;4a699992-4610-4a4f-98d3-942fc402731a___Matt.S_CG 2679.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;da64984c-9a45-423d-9017-bef99b331c52___Matt.S_CG 7629.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;c091e80e-2855-4736-8289-6d9c5fc142d0___JR_Sept.L.S 8555.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;ebd34116-314f-43f8-a146-6eb1777a44e6___Matt.S_CG 2543.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;ba5de483-365d-4a7c-8340-bf3ca0923a5e___Keller.St_CG 1861.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;dd13c3ba-56a9-4064-b80d-79455969f651___JR_Sept.L.S 8442.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;c20c23c7-ceeb-4a0a-b137-cb00f2156449___JR_Sept.L.S 2695.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;5e8d580c-23b6-44e4-bfef-488708a95dab___Matt.S_CG 6186.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;45776444-6428-486a-bb79-c1e1cbde4994___Matt.S_CG 7569.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;5f021626-60b3-40a4-8c2c-11a53d93b0ca___Matt.S_CG 7586.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;fc5b136a-102b-454a-8200-ddf85b2a0e52___Keller.St_CG 1898.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;305388b4-9b47-499c-bbd5-4bf9db035da9___Matt.S_CG 2569.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;f8666878-6995-4e12-93b9-c20b02b606ba___Keller.St_CG 1985.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
Tomato__Septoria_leaf_spot;4098a908-25be-4759-9248-bf5d66844081___Matt.S_CG 6650.JPG;Tomato;Septoria_leaf_spot;No;Tomato_sick;Tomate;Tomate_Enferma;Mancha de Septoria;Puntitos marrones en las hojas;Quemada
